text,label
"ai, shut up",15
"ai, stop!",15
please be quiet now,15
terminate,15
negate last command,15
halt,15
would you stop talking please,15
please abandon the current job,15
please abort the current task,15
terminate current process,15
i want you to cancel the current action,15
abort,15
please stop doing that,15
abort running program,15
don't continue with what you're doing,15
oh shut the hell up would you,15
destroy process,15
please cancel that last task,15
please refrain from carrying out the current task,15
"ai, cancel that last request",15
do not complete the task that i gave you,15
"ai, please stop your current task",15
"actually, cancel that command",15
"nevermind, cancel that",15
"actually, cancel that",15
forget it,15
cancel that,15
don't do this process,15
undo,15
cancel current process,15
undo this process,15
just shut up,15
stop that,15
cancel that input,15
"never mind, don't do that",15
never mind,15
stop doing that,15
halt that immediately,15
stop the process happening now,15
"stop, i changed my mind",15
cancel that last command,15
oops cancel that,15
can you stop,15
could you stop talking for a second,15
could you stop please,15
can you switch off,15
can you stop speaking,15
can you please cancel,15
can you end the task,15
scratch,15
refrain from talking,15
halt the process,15
no more talking,15
i advise you to quit talking,15
remove my reservation at outback for timmy,16
can you cancel the reservation for kyle's party at red lobster,16
cancel my party reservation for brad at longhorn,16
get rid of my reservation at chez francois for jennifer,16
cancel the reservation at olive garden for tommy,16
you can cancel my reservation,16
my reservation is no longer needed,16
tell the restaurant i cannot make it,16
there is no need to confirm my reservation,16
would you please cancel the reservations for dinner,16
"hello, i need to cancel tonight's reservation for dinner",16
i need to put in a cancellation for the dinner plans tonight,16
"cancel the dinner reservation i made, okay",16
i need to cancel my dinner reservation,16
please cancel my reservation for dinner,16
cancel my reservation for dinner,16
my reservation for dinner needs to be canceled,16
call the restaurant and cancel my reservation,16
get rid of my 2 pm reservation at ruth's steakhouse,16
can you cancelt the reservation i have for dinner,16
please cancel my dinner reservation for tuesday,16
can you cancel my reservation for dinner tomorrow,16
cancel my reservation for 6 pm at sidetracks,16
get rid of my 4 pm reservation at the steakhouse please,16
can you cancel the reservation i have at 4 pm at ruth's,16
cancel the reservation i made for 8 pm at black rock,16
cancel my dinner reservation please,16
please cancel the table i had reserved for tonight,16
"i made a reservation for chris at tony's, please cancel it",16
cancel tonight's dinner reservation,16
"i don't need my reservation, can you cancel it",16
can you cancel my dinner reservation,16
please cancel my reservation for chris at brio,16
please cancel my dinner reservation,16
can you cancel my reservation tonight for chris at smith and wollensky,16
"i don't need my reservation, cancel it",16
can you cancel my reservation on tuesday for chris at stella maris,16
cancel my reservation for chris at jp field's,16
please cancel my reservation,16
"cancel my reservation for dinner, please",16
tell the restaurant to cancel my reservation,16
abandon the dinner reservation i made,16
scrap that dinner reservation,16
call off the dinner reservation,16
cancel my reservation for me,16
get rid of my dinner reservation,16
the reservation i placed is not needed anymore,16
annul the reservation i created,16
the reservation i created is not necessary anymore,16
the reservation i made is not required anymore,16
repeal the dinner reservation,16
can i cancel my reservations,16
i would like to cancel my reservations,16
could i cancel my reservations,16
can i cancel my reservations please,16
i need to cancel my reservations,16
can you cancel my 5:30 pm table reservation at parc,16
i need you to cancel my reservation for smith's at 6:15,16
cancel my 8:00 pm prime rib reservation,16
go ahead and cancel the reservation i made for 6:00 pm at parc,16
please cancel my 7:30 reservation for morton's,16
is it possible to cancel the reservation at outback for the johnsons,16
i made a reservation under mark hamil at the emporium that i don't need any more,16
i no longer need a table for four at chili's,16
we have a table at the taco bell under bowie we need to release,16
i have a reservation at pizza hut under the name leia roberts and i want to cancel it,16
can you undo the reservation,16
i'd like to cancel the party of 7 we reserved at the olive garden,16
i want to cancel the reservation for mercury at the ritz,16
just trash the reservation i made please,16
please cancel the table for two at burger king,16
please delete the reservation for 3 people at outback,16
go ahead and close the reservation,16
please unreserve that table,16
i no longer need the reservation for 20 at ihop,16
im not going to dinner tonight,16
im not gonna need the dinner reservation,16
remove my dinner reservation,16
i no longer need the dinner reservation,16
can i cancel my reservation for 4 at red robin,16
cancel my reservation for 4 at red robin,16
